uniqueid,dateofbite,species,breed,age,gender,spayneuter,borough,zipcode,year
1868,2017-07-02,DOG,,,U,False,Brooklyn,0,2017
1869,2017-07-02,DOG,Labrador Retriever,3,M,True,Brooklyn,11220,2017
1870,2017-07-02,DOG,,,U,False,Brooklyn,0,2017
1871,2017-07-04,DOG,Pit Bull,1,M,False,Brooklyn,0,2017
1872,2017-06-28,DOG,Cock-A-Poo,,U,False,Brooklyn,11214,2017
1873,2017-07-04,DOG,American Pit Bull Terrier/Pit Bull,,U,False,Brooklyn,11221,2017
1874,2017-07-06,DOG,American Pit Bull Terrier/Pit Bull,,U,False,Brooklyn,11236,2017
1875,2017-07-01,DOG,American Pit Bull Terrier/Pit Bull,2,F,False,Brooklyn,11223,2017
1876,2017-07-04,DOG,American Pit Bull Terrier/Pit Bull,,U,False,Brooklyn,11226,2017
1877,2017-07-07,DOG,Maltese,9,M,True,Brooklyn,0,2017
1878,2017-07-05,DOG,Dachshund Smooth Coat,5,F,True,Brooklyn,11204,2017
1879,2017-07-05,DOG,Pit Bull,,U,False,Brooklyn,11204,2017
1880,2017-07-09,DOG,American Pit Bull Mix / Pit Bull Mix,4,M,False,Brooklyn,11218,2017
1881,2017-07-07,DOG,Pit Bull,,U,False,Brooklyn,11224,2017
1882,2017-07-07,DOG,Pit Bull,,U,False,Brooklyn,11224,2017
1883,2017-07-07,DOG,Pit Bull,,U,False,Brooklyn,11224,2017
1884,2017-07-06,DOG,American Pit Bull Mix / Pit Bull Mix,6Y,F,True,Brooklyn,11206,2017
1885,2017-07-10,DOG,Labrador Retriever,,U,False,Brooklyn,11214,2017
1886,2017-07-07,DOG,Siberian Husky,,U,False,Brooklyn,11211,2017
1887,2017-07-08,DOG,Pit Bull,,U,False,Brooklyn,0,2017
1888,2017-07-11,DOG,Rhodesian Ridgeback,7,M,True,Brooklyn,11201,2017
1889,2017-07-12,DOG,MIXED,,U,False,Brooklyn,11208,2017
1890,2017-07-12,DOG,LABRADOR,1,M,False,Brooklyn,11207,2017
1891,2017-07-12,DOG,Rottweiler,1,M,True,Brooklyn,11234,2017
1892,2017-07-02,DOG,Cock-A-Poo,1,M,False,Brooklyn,11220,2017
1893,2017-07-10,DOG,American Pit Bull Mix / Pit Bull Mix,5,M,True,Brooklyn,0,2017
1894,2017-07-14,DOG,PIT BULL MIX,2018-04-05T00:00:00.000,M,True,Brooklyn,11226,2017
1895,2017-07-02,DOG,UNKNOWN,,U,False,Brooklyn,11208,2017
1896,2017-07-16,DOG,,,U,False,Brooklyn,11233,2017
1897,2017-07-13,DOG,Pit Bull,,U,False,Brooklyn,11233,2017
1898,2017-07-12,DOG,UNKNOWN,,U,False,Brooklyn,11237,2017
1899,2017-07-15,DOG,Labrador Retriever,10Y,M,False,Brooklyn,11234,2017
1900,2017-07-12,DOG,American Pit Bull Terrier/Pit Bull,2Y,M,True,Brooklyn,11226,2017
1901,2017-07-17,DOG,American Pit Bull Terrier/Pit Bull,,M,True,Brooklyn,11208,2017
1902,2017-07-15,DOG,,,U,False,Brooklyn,11236,2017
1903,2017-07-15,DOG,American Pit Bull Terrier/Pit Bull,,U,False,Brooklyn,11221,2017
1904,2017-07-15,DOG,Pit Bull,,U,False,Brooklyn,11238,2017
1905,2017-06-02,DOG,PIT BULL/LAB X,,U,False,Brooklyn,11249,2017
1906,2017-07-16,DOG,American Pit Bull Terrier/Pit Bull,,U,False,Brooklyn,11221,2017
1907,2017-07-20,DOG,LAB/ITALIAN GREYHOUND X,3Y,M,True,Brooklyn,11215,2017
1908,2017-07-19,DOG,Rottweiler,,U,False,Brooklyn,11226,2017
1909,2017-07-20,DOG,UNKNOWN,,U,False,Brooklyn,11238,2017
1910,2017-07-20,DOG,Pit Bull,,U,False,Brooklyn,11206,2017
1911,2017-07-19,DOG,,,U,False,Brooklyn,11235,2017
1912,2017-07-19,DOG,UNKNOWN,,U,False,Brooklyn,0,2017
1913,2017-07-11,DOG,UNKNOWN,,U,False,Brooklyn,11205,2017
1914,2017-07-10,DOG,Pit Bull,,U,False,Brooklyn,11223,2017
1915,2017-07-16,DOG,BOSTON TERRIER X,2-3 YR,M,True,Brooklyn,11222,2017
1916,2017-07-18,DOG,Pit Bull,,U,False,Brooklyn,11216,2017
1917,2017-07-19,DOG,CATTLE DOG/BLUE HEELER,1,F,False,Brooklyn,11231,2017
1918,2017-07-21,DOG,Bull dog,,U,False,Brooklyn,11206,2017
1919,2017-07-22,DOG,HUSKY X,1Y,M,True,Brooklyn,11207,2017
1920,2017-07-24,DOG,Boxer,,U,False,Brooklyn,11223,2017
1921,2017-07-23,DOG,Rottweiler,1,M,False,Brooklyn,0,2017
1922,2017-07-20,DOG,,,U,False,Brooklyn,11228,2017
1923,2017-07-20,DOG,Yorkshire Terrier,,U,False,Brooklyn,11236,2017
1924,2017-07-18,DOG,UNKNOWN,,U,False,Brooklyn,11249,2017
1925,2017-07-18,DOG,TERRIER,,U,False,Brooklyn,11249,2017
1926,2017-07-25,DOG,Golden Retriever,9M,M,True,Brooklyn,0,2017
1927,2017-07-23,DOG,SHEPERD,,U,False,Brooklyn,11229,2017
1928,2017-07-24,DOG,Shih Tzu,7,F,True,Brooklyn,11221,2017
1929,2017-07-25,DOG,Mixed/Other,,U,False,Brooklyn,11233,2017
1930,2017-07-22,DOG,Lhasa Apso,1,M,False,Brooklyn,11236,2017
1931,2017-07-14,DOG,Pit Bull,,U,False,Brooklyn,11236,2017
1932,2017-07-21,DOG,Cane Corso,4Y,M,False,Brooklyn,11231,2017
1933,2017-07-24,DOG,German Shepherd,10,M,True,Brooklyn,11223,2017
1934,2017-07-25,DOG,Havanese,1,M,False,Brooklyn,11234,2017
1935,2017-07-19,DOG,UNCERTAIN,,U,False,Brooklyn,11217,2017
1936,2017-07-27,DOG,TERRIER MIX,4,M,True,Brooklyn,11214,2017
1937,2017-07-26,DOG,American Pit Bull Terrier/Pit Bull,2Y,M,True,Brooklyn,11208,2017
1938,2017-07-22,DOG,Jack Russ,6,M,False,Brooklyn,11237,2017
1939,2017-07-23,DOG,COCKANESE,,M,True,Brooklyn,0,2017
1940,2017-07-01,DOG,,,U,False,Brooklyn,0,2017
1941,2017-07-21,DOG,Rottweiler,,U,False,Brooklyn,0,2017
1942,2017-07-21,DOG,MIXED,,U,False,Brooklyn,11238,2017
1943,2017-07-26,DOG,UNKNOWN,,U,False,Brooklyn,11235,2017
1944,2017-07-28,DOG,Yorkshire Terrier,3,F,False,Brooklyn,11213,2017
1945,2017-07-28,DOG,Pit Bull,,U,False,Brooklyn,11238,2017
1946,2017-06-11,DOG,Siberian Husky,,U,False,Brooklyn,0,2017
1947,2017-07-27,DOG,Pit Bull,8M,F,True,Brooklyn,11211,2017
1948,2017-07-29,DOG,AMERICAN STAFFORDSHIRE X,4Y,M,False,Brooklyn,11229,2017
1949,2017-07-29,DOG,Boston Terrier,3Y,M,False,Brooklyn,11237,2017
1950,2017-08-02,DOG,Shih Tzu,3,U,False,Brooklyn,0,2017
1951,2017-08-02,DOG,UNKNOWN,,U,False,Brooklyn,11226,2017
1952,2017-07-30,DOG,Pug,7,M,False,Brooklyn,11214,2017
1953,2017-07-29,DOG,,,U,False,Brooklyn,11215,2017
1954,2017-07-31,DOG,Boxer,11M,F,False,Brooklyn,11207,2017
1955,2017-08-01,DOG,BOXER/PITBULL,,U,False,Brooklyn,0,2017
1956,2017-07-31,DOG,Belgian Malinois,,F,False,Brooklyn,11220,2017
1957,2017-06-25,DOG,Rottweiler,1,M,True,Brooklyn,11230,2017
1958,2017-07-27,DOG,,,U,False,Brooklyn,11214,2017
1959,2017-06-19,DOG,TERRIER,12Y,M,True,Brooklyn,11222,2017
1960,2017-07-24,DOG,Rottweiler,,U,False,Brooklyn,11207,2017
1961,2017-07-28,DOG,Cocker Spaniel,13,F,True,Brooklyn,11222,2017
1962,2017-07-28,DOG,BOSTON TERRIER X,2-3 YRS,M,True,Brooklyn,11221,2017
1963,2017-08-03,DOG,American Pit Bull Terrier/Pit Bull,,U,False,Brooklyn,11233,2017
1964,2017-08-04,DOG,American Pit Bull Mix / Pit Bull Mix,10y,M,True,Brooklyn,11209,2017
1965,2017-08-07,DOG,American Pit Bull Terrier/Pit Bull,,F,True,Brooklyn,11204,2017
1966,2017-07-19,DOG,MALTESE X,3Y,M,False,Brooklyn,11224,2017
1967,2017-07-26,DOG,,,U,False,Brooklyn,11235,2017
1968,2017-08-03,DOG,Pit Bull,,U,False,Brooklyn,11207,2017
1969,2017-08-05,DOG,LABRADOR-SHEEP DOG X,1,M,False,Brooklyn,11233,2017
1970,2017-08-06,DOG,LABRADOR-SHEEP DOG X,1,M,False,Brooklyn,11233,2017
1971,2017-08-06,DOG,,,U,False,Brooklyn,11212,2017
1972,2017-08-05,DOG,Yorkshire Terrier,13,M,False,Brooklyn,11204,2017
1973,2017-08-05,DOG,,,U,False,Brooklyn,11221,2017
1974,2017-08-08,DOG,Chihuahua,,U,False,Brooklyn,11211,2017
1975,2017-08-01,DOG,,,U,False,Brooklyn,0,2017
1976,2017-08-08,DOG,Pit Bull,,U,False,Brooklyn,0,2017
1977,2017-08-08,DOG,Pit Bull,,U,False,Brooklyn,11231,2017
1978,2017-07-20,DOG,Shih Tzu,6Y,M,True,Brooklyn,11236,2017
1979,2017-06-25,DOG,,,U,False,Brooklyn,11215,2017
1980,2017-07-25,DOG,WEIMARANER X,3,M,True,Brooklyn,11215,2017
1981,2017-08-09,DOG,Beagle Crossbreed,3YR,M,True,Brooklyn,11221,2017
1982,2017-08-09,DOG,Chihuahua,7,M,False,Brooklyn,11205,2017
1983,2017-08-09,DOG,BLACK RUSSIAN TERRIER,6,F,True,Brooklyn,11249,2017
1984,2017-07-13,DOG,Pit Bull,1,F,True,Brooklyn,0,2017
1985,2017-08-11,DOG,Chihuahua,4Y,M,True,Brooklyn,11223,2017
1986,2017-08-13,DOG,American Pit Bull Mix / Pit Bull Mix,7,F,True,Brooklyn,0,2017
1987,2017-08-14,DOG,SPANIEL X TERRIER,3,M,True,Brooklyn,11238,2017
1988,2017-08-14,DOG,Shih Tzu,2Y,M,True,Brooklyn,11238,2017
1989,2017-08-12,DOG,UNKNOWN,,U,False,Brooklyn,11204,2017
1990,2017-07-29,DOG,Yorkshire Terrier,5Y,M,False,Brooklyn,0,2017
1991,2017-07-30,DOG,American Pit Bull Mix / Pit Bull Mix,1Y,M,True,Brooklyn,11225,2017
1992,2017-08-15,DOG,Yorkshire Terrier,,U,False,Brooklyn,11220,2017
1993,2017-08-15,DOG,"Poodle, Standard",13Y,M,False,Brooklyn,11217,2017
1994,2017-08-16,DOG,Bull dog,,U,False,Brooklyn,0,2017
1995,2017-08-12,DOG,American Pit Bull Terrier/Pit Bull,4,M,False,Brooklyn,11209,2017
1996,2017-08-18,DOG,Chihuahua Crossbreed,4,M,True,Brooklyn,11221,2017
1997,2017-08-17,DOG,,,U,False,Brooklyn,0,2017
1998,2017-08-19,DOG,German Shepherd,2Y,M,False,Brooklyn,11211,2017
1999,2017-08-14,DOG,UNKNOWN,,U,False,Brooklyn,11223,2017
2000,2017-08-20,DOG,American Staffordshire Terrier,1,F,False,Brooklyn,11230,2017
2001,2017-08-20,DOG,,,U,False,Brooklyn,11228,2017
2002,2017-08-21,DOG,UNKNOWN,,U,False,Brooklyn,11249,2017
2003,2017-08-18,DOG,German Shepherd,,U,False,Brooklyn,11220,2017
2004,2017-08-20,DOG,Chihuahua,5Y,M,False,Brooklyn,11206,2017
2005,2017-08-23,DOG,Pit Bull,,U,False,Brooklyn,11236,2017
2006,2017-08-16,DOG,,,U,False,Brooklyn,0,2017
2007,2017-08-24,DOG,Pit Bull,,U,False,Brooklyn,11216,2017
2008,2017-08-25,DOG,Labrador Retriever,,U,False,Brooklyn,11234,2017
2009,2017-08-26,DOG,,,U,False,Brooklyn,11229,2017
2010,2017-08-28,DOG,American Staffordshire Terrier,5,M,True,Brooklyn,11211,2017
2011,2017-08-27,DOG,Cocker Spaniel,,U,False,Brooklyn,0,2017
2012,2017-08-26,DOG,Maltese,,U,False,Brooklyn,0,2017
2013,2017-08-26,DOG,American Pit Bull Terrier/Pit Bull,3Y,F,True,Brooklyn,11234,2017
2014,2017-08-21,DOG,,,U,False,Brooklyn,11220,2017
2015,2017-08-21,DOG,Doberman Pinscher,9M,F,False,Brooklyn,11229,2017
2016,2017-08-28,DOG,Pit Bull,,U,False,Brooklyn,11225,2017
2017,2017-08-28,DOG,Chihuahua,,U,False,Brooklyn,11228,2017
2018,2017-08-27,DOG,,,U,False,Brooklyn,11225,2017
2019,2017-08-30,DOG,LABRADOR MIX,8M,M,True,Brooklyn,11223,2017
2020,2017-08-28,DOG,American Pit Bull Terrier/Pit Bull,3,M,True,Brooklyn,11205,2017
2021,2017-08-23,DOG,UNKNOWN,,U,False,Brooklyn,11221,2017
2022,2017-08-28,DOG,YORKSHIRE/ TIBETAN TERRIER,1,M,True,Brooklyn,11238,2017
2023,2017-08-30,DOG,Bichon Frise,3Y,M,True,Brooklyn,11220,2017
2024,2017-08-31,DOG,German Shepherd,2,F,True,Brooklyn,11224,2017
2025,2017-08-30,DOG,Pit Bull,,M,False,Brooklyn,11207,2017
2026,2017-09-01,DOG,BORDER COLLIE MIX,7,M,True,Brooklyn,11234,2017
2027,2017-08-30,DOG,Pit Bull,,U,False,Brooklyn,0,2017
2028,2017-08-29,DOG,Cock-A-Poo,7,M,False,Brooklyn,11220,2017
2029,2017-08-01,DOG,UNKNOWN,,U,False,Brooklyn,11236,2017
2030,2017-07-25,DOG,PIT BULL TERRIER MIX,6,F,True,Brooklyn,11215,2017
2031,2017-09-03,DOG,Wire Fox Terrier,2,M,True,Brooklyn,11209,2017
2032,2017-09-02,DOG,American Pit Bull Mix / Pit Bull Mix,3Y,M,False,Brooklyn,11216,2017
2033,2017-09-04,DOG,American Pit Bull Terrier/Pit Bull,2Y,M,True,Brooklyn,11206,2017
2034,2017-09-04,DOG,GERMAN SHEPHERD/ KEESHOUND MIX,1Y,M,True,Brooklyn,11224,2017
2035,2017-09-01,DOG,Rottweiler,1,M,True,Brooklyn,11236,2017
2036,2017-09-05,DOG,Shiba Inu,2Y,F,True,Brooklyn,11230,2017
2037,2017-09-04,DOG,MIXED,,U,False,Brooklyn,11211,2017
2038,2017-09-07,DOG,American Pit Bull Mix / Pit Bull Mix,2Y,M,True,Brooklyn,11219,2017
2039,2017-09-02,DOG,Pit Bull,,U,False,Brooklyn,0,2017
2040,2017-08-23,DOG,Pit Bull,,U,False,Brooklyn,11207,2017
2041,2017-09-04,DOG,AUSTRALIAN CATTLE DOG,8,F,True,Brooklyn,11204,2017
2042,2017-09-06,DOG,American Pit Bull Terrier/Pit Bull,,U,False,Brooklyn,0,2017
2043,2017-09-06,DOG,German Shepherd Crossbreed,7,F,True,Brooklyn,11216,2017
2044,2017-09-07,DOG,HEELER X,1Y,F,True,Brooklyn,11238,2017
2045,2017-09-06,DOG,Border Terrier,3,M,True,Brooklyn,0,2017
2046,2017-09-08,DOG,"Bull Dog, English",1,M,False,Brooklyn,11224,2017
2047,2017-08-16,DOG,Rottweiler,,U,False,Brooklyn,11230,2017
2048,2017-09-08,DOG,Yorkshire Terrier,10,M,True,Brooklyn,11214,2017
2049,2017-09-07,DOG,Maltese,9,M,False,Brooklyn,11220,2017
2050,2017-09-09,DOG,Shih Tzu,,U,False,Brooklyn,11231,2017
2051,2017-09-09,DOG,MIXED,2,M,True,Brooklyn,11209,2017
2052,2017-09-09,DOG,Chihuahua,,U,False,Brooklyn,0,2017
2053,2017-09-08,DOG,Miniature Pinscher,,U,False,Brooklyn,11237,2017
2054,2017-09-12,DOG,Shih Tzu,8Y,M,False,Brooklyn,11204,2017
2055,2017-08-03,DOG,Labrador Retriever Crossbreed,,U,False,Brooklyn,11233,2017
2056,2017-09-11,DOG,not given,,U,False,Brooklyn,0,2017
2057,2017-09-13,DOG,Yorkshire Terrier,11Y,M,True,Brooklyn,11208,2017
2058,2017-09-12,DOG,Pit Bull,,U,False,Brooklyn,11212,2017
2059,2017-09-13,DOG,Pit Bull,,U,False,Brooklyn,11231,2017
2060,2017-09-13,DOG,"Schnauzer, Standard",3y,M,True,Brooklyn,11235,2017
2061,2017-09-13,DOG,"Poodle, Standard",,U,False,Brooklyn,11228,2017
2124,2017-04-11,DOG,Pekingese,12Y,M,True,Brooklyn,11229,2017
2062,2017-09-13,DOG,Yorkshire Terrier,5Y,F,True,Brooklyn,11224,2017
2063,2017-09-13,DOG,TERRIER,,U,False,Brooklyn,11215,2017
2064,2017-09-15,DOG,HOUND,3,M,True,Brooklyn,0,2017
2065,2017-09-17,DOG,Pit Bull,2,M,True,Brooklyn,11209,2017
2066,2017-09-15,DOG,Pit Bull,11M,M,False,Brooklyn,11210,2017
2067,2017-09-17,DOG,CHOW CHOW X,5,M,True,Brooklyn,11215,2017
2068,2017-09-12,DOG,Rottweiler,,U,False,Brooklyn,11213,2017
2069,2017-09-17,DOG,Miniature Pinscher,6Y,M,False,Brooklyn,11233,2017
2070,2017-09-16,DOG,Puggle,13,M,True,Brooklyn,11218,2017
2071,2017-09-16,DOG,PIT BULL MIX,,U,False,Brooklyn,11225,2017
2072,2017-09-16,DOG,Yorkshire Terrier,,U,False,Brooklyn,0,2017
2073,2017-09-15,DOG,BEAGLE MIX,8,M,True,Brooklyn,11226,2017
2074,2017-09-11,DOG,German Shepherd,8,M,True,Brooklyn,11220,2017
2075,2017-09-17,DOG,MASTIFF,,U,False,Brooklyn,11225,2017
2076,2017-09-16,DOG,,,U,False,Brooklyn,0,2017
2077,2017-09-16,DOG,"Mastiff, Bull",,U,False,Brooklyn,11211,2017
2078,2017-09-15,DOG,AMERICAN BULL / STAFFORD TERRIER,3,M,True,Brooklyn,11201,2017
2079,2017-09-19,DOG,American Pit Bull Mix / Pit Bull Mix,,F,False,Brooklyn,11201,2017
2080,2017-09-20,DOG,,,U,False,Brooklyn,11220,2017
2081,2017-09-18,DOG,,,U,False,Brooklyn,11238,2017
2082,2017-09-20,DOG,MIXED,,U,False,Brooklyn,0,2017
2083,2017-09-17,DOG,German Shepherd Crossbreed,4,M,True,Brooklyn,11208,2017
2084,2017-09-20,DOG,Shiba Inu,1Y,M,False,Brooklyn,11249,2017
2085,2017-09-21,DOG,Labrador Retriever,3,M,True,Brooklyn,11231,2017
2086,2017-09-20,DOG,LABRADOR / HOUND MIX,2,M,True,Brooklyn,11233,2017
2087,2017-09-21,DOG,Bull Terrier,4M,M,False,Brooklyn,0,2017
2088,2017-09-16,DOG,Pit Bull,,U,False,Brooklyn,11237,2017
2089,2017-09-16,DOG,Pit Bull,,U,False,Brooklyn,11207,2017
2090,2017-09-23,DOG,UNKNOWN,,U,False,Brooklyn,11235,2017
2091,2017-09-23,DOG,German Shepherd,,U,False,Brooklyn,11235,2017
2092,2017-09-24,DOG,Pit Bull,9,F,True,Brooklyn,11234,2017
2093,2017-09-24,DOG,MIXED,,U,False,Brooklyn,11215,2017
2094,2017-09-09,DOG,,,U,False,Brooklyn,0,2017
2095,2017-09-23,DOG,Pekingese,12,F,True,Brooklyn,11221,2017
2096,2017-09-25,DOG,Dachshund Smooth Coat Miniature,2,F,True,Brooklyn,11249,2017
2097,2017-09-25,DOG,German Shepherd,1Y,M,True,Brooklyn,11201,2017
2098,2017-09-27,DOG,American Pit Bull Mix / Pit Bull Mix,2,U,False,Brooklyn,11206,2017
2099,2017-09-26,DOG,Siberian Husky,4 M,F,False,Brooklyn,11209,2017
2100,2017-09-27,DOG,German Shepherd,5,F,False,Brooklyn,11208,2017
2101,2017-09-23,DOG,Bichon Frise,,U,False,Brooklyn,0,2017
2102,2017-09-28,DOG,UNKNOWN,,U,False,Brooklyn,11226,2017
2103,2017-09-24,DOG,Pit Bull,6Y,M,True,Brooklyn,11234,2017
2104,2017-09-26,DOG,"Schnauzer, Miniature",5Y,M,False,Brooklyn,11226,2017
2105,2017-09-29,DOG,ROTTWEILER MIX,6,M,True,Brooklyn,11206,2017
2106,2017-09-29,DOG,SHIH TZU MIX,3Y,M,True,Brooklyn,11236,2017
2107,2017-09-29,DOG,SHIH TZU MIX,3Y,M,True,Brooklyn,11236,2017
2108,2017-09-30,DOG,German Shepherd,9,F,False,Brooklyn,11237,2017
2109,2017-09-19,DOG,Pit Bull,4,M,False,Brooklyn,11212,2017
2110,2017-09-30,DOG,Golden Retriever,,U,False,Brooklyn,11216,2017
2111,2017-09-25,DOG,,,U,False,Brooklyn,11228,2017
2112,2017-08-28,DOG,ROTTWEILER/ GERMAN SHEPHERD MIX,2,M,True,Brooklyn,11206,2017
2113,2017-09-16,DOG,Pit Bull,,U,False,Brooklyn,11220,2017
2114,2017-10-04,DOG,Saint Bernard,1,M,True,Brooklyn,11211,2017
2115,2017-10-03,DOG,PIT BULL / GERMAN SHEPHERD MIX,11MTHS,M,True,Brooklyn,11234,2017
2116,2017-09-25,DOG,Pomeranian,9Y,M,False,Brooklyn,11229,2017
2117,2017-10-04,DOG,"Poodle, Standard",12,F,True,Brooklyn,11234,2017
2118,2017-10-05,DOG,BOSTON BORDER TERRIER,5,F,True,Brooklyn,11210,2017
2119,2017-09-30,DOG,Pit Bull,,U,False,Brooklyn,11215,2017
2120,2017-10-05,DOG,Pit Bull,,U,False,Brooklyn,0,2017
2121,2017-09-16,DOG,UNKNOWN,,U,False,Brooklyn,0,2017
2122,2017-10-05,DOG,German Shepherd,4,M,True,Brooklyn,11211,2017
2123,2017-10-05,DOG,Bull dog,,U,False,Brooklyn,11223,2017
2125,2017-10-09,DOG,Pit Bull,5Y,M,True,Brooklyn,11204,2017
2126,2017-10-05,DOG,SHEPHERD,,U,False,Brooklyn,11235,2017
2127,2017-10-01,DOG,Pit Bull,,U,False,Brooklyn,11213,2017
2128,2017-10-11,DOG,Yorkshire Terrier,,U,False,Brooklyn,11214,2017
2129,2017-10-07,DOG,Maltese,,U,False,Brooklyn,11207,2017
2130,2017-09-17,DOG,Pit Bull,,U,False,Brooklyn,11208,2017
2131,2017-10-11,DOG,,,U,False,Brooklyn,0,2017
2132,2017-10-10,DOG,German Shepherd,6Y,M,False,Brooklyn,11215,2017
2133,2017-10-12,DOG,Pit Bull,,U,False,Brooklyn,11216,2017
2134,2017-10-12,DOG,Pit Bull,,U,False,Brooklyn,11216,2017
2135,2017-10-10,DOG,TERRIER MIX,7,M,True,Brooklyn,11231,2017
2136,2017-10-10,DOG,COLLIE,4Y,M,True,Brooklyn,11231,2017
2137,2017-10-10,DOG,UNKNOWN,,U,False,Brooklyn,0,2017
2138,2017-10-15,DOG,TERRIER MIX,14,M,True,Brooklyn,11215,2017
2139,2017-10-17,DOG,,,M,False,Brooklyn,11220,2017
2140,2017-10-06,DOG,Great Dane,1,M,False,Brooklyn,11222,2017
2141,2017-10-06,DOG,American Pit Bull Mix / Pit Bull Mix,2,M,False,Brooklyn,11218,2017
2142,2017-10-14,DOG,POODLE X,10,M,True,Brooklyn,11217,2017
2143,2017-10-13,DOG,German Shepherd,2,M,True,Brooklyn,11231,2017
2144,2017-10-17,DOG,MIXED,,U,False,Brooklyn,11215,2017
2145,2017-10-12,DOG,Cavalier King Charles Spaniel,,U,False,Brooklyn,11234,2017
2146,2017-10-17,DOG,Labrador Retriever Crossbreed,8,M,True,Brooklyn,11215,2017
2147,2017-09-17,DOG,HOUND X,4Y,M,True,Brooklyn,11238,2017
2148,2017-10-20,DOG,TERRIER CROSS,5,M,False,Brooklyn,11208,2017
2149,2017-10-14,DOG,Siberian Husky,8 M,M,False,Brooklyn,11235,2017
2150,2017-10-22,DOG,Pit Bull,2,M,True,Brooklyn,11209,2017
2151,2017-09-27,DOG,UNKNOWN,,U,False,Brooklyn,11249,2017
2152,2017-10-20,DOG,CROSSBREED,2Y,M,False,Brooklyn,11239,2017
2153,2017-10-21,DOG,American Pit Bull Terrier/Pit Bull,4Y,M,False,Brooklyn,11207,2017
2154,2017-10-20,DOG,DACHSHUND X,13Y,M,True,Brooklyn,11215,2017
2155,2017-10-20,DOG,MIXED,2,M,False,Brooklyn,11218,2017
2156,2017-10-20,DOG,SHEPERD,,U,False,Brooklyn,0,2017
2157,2017-10-22,DOG,Bull dog,,U,False,Brooklyn,11222,2017
2158,2017-10-15,DOG,Pit Bull,,U,False,Brooklyn,11207,2017
2159,2017-10-26,DOG,Golden Retriever,2Y,M,True,Brooklyn,11201,2017
2160,2017-10-26,DOG,HUSKY X,1,F,True,Brooklyn,11215,2017
2161,2017-10-16,DOG,American Pit Bull Mix / Pit Bull Mix,,U,False,Brooklyn,11213,2017
2162,2017-10-20,DOG,Mixed/Other,1,M,False,Brooklyn,0,2017
2163,2017-10-28,DOG,MIXED,3Y,M,False,Brooklyn,11230,2017
2164,2017-10-28,DOG,Bernese Mountain,,U,False,Brooklyn,11216,2017
2165,2017-10-28,DOG,Pit Bull,,U,False,Brooklyn,11225,2017
2166,2017-10-29,DOG,German Shepherd,,U,False,Brooklyn,11234,2017
2167,2017-10-31,DOG,Labrador Retriever Crossbreed,10,M,True,Brooklyn,11214,2017
2168,2017-10-27,DOG,DACHSHUND X,5,F,True,Brooklyn,11222,2017
2169,2017-10-21,DOG,"Schnauzer, Giant",9Y,M,True,Brooklyn,11228,2017
2170,2017-10-28,DOG,MIXED,2Y,M,False,Brooklyn,11233,2017
2171,2017-11-01,DOG,BORDER COLLIE X,4,M,True,Brooklyn,11201,2017
2172,2017-10-31,DOG,MIXED,1Y,M,False,Brooklyn,11208,2017
2173,2017-10-25,DOG,Doberman Pinscher,6,F,True,Brooklyn,11231,2017
2174,2017-11-01,DOG,Shih Tzu,7Y,F,False,Brooklyn,11224,2017
2175,2017-11-04,DOG,American Pit Bull Terrier/Pit Bull,10Y,F,True,Brooklyn,11222,2017
2176,2017-11-04,DOG,Dachshund Smooth Coat Miniature,6,F,True,Brooklyn,11222,2017
2177,2017-11-03,DOG,SIBERIAN PIT BULL,7,M,False,Brooklyn,11222,2017
2178,2017-11-05,DOG,SHIH TZU MIX,,U,False,Brooklyn,11213,2017
2179,2017-11-05,DOG,Chihuahua,2018-08-09T00:00:00.000,M,True,Brooklyn,11214,2017
2180,2017-11-05,DOG,JACK RUSSELL X,9,F,False,Brooklyn,11219,2017
2181,2017-11-04,DOG,German Shepherd Crossbreed,3,F,True,Brooklyn,11228,2017
2182,2017-11-07,DOG,MIXED,2Y,M,False,Brooklyn,11207,2017
2183,2017-11-06,DOG,MIXED BREED,,M,False,Brooklyn,11237,2017
2184,2017-11-06,DOG,UNKNOWN,,U,False,Brooklyn,0,2017
2185,2017-11-09,DOG,SHEPHERD/PIT BULL X,1Y,M,True,Brooklyn,11219,2017
2186,2017-11-05,DOG,UNKNOWN,,U,False,Brooklyn,11208,2017
2187,2017-11-10,DOG,Chihuahua,4,F,True,Brooklyn,11222,2017
2188,2017-11-10,DOG,American Pit Bull Mix / Pit Bull Mix,8MTHS,M,False,Brooklyn,11207,2017
2189,2017-11-11,DOG,Pit Bull,,U,False,Brooklyn,11213,2017
2190,2017-11-13,DOG,MUTT,4,M,True,Brooklyn,11238,2017
2191,2017-11-07,DOG,UNKNOWN,11m,M,False,Brooklyn,0,2017
2192,2017-11-10,DOG,German Shepherd,11,M,True,Brooklyn,11235,2017
2193,2017-11-12,DOG,,,U,False,Brooklyn,0,2017
2194,2017-11-12,DOG,Pit Bull,3M,M,False,Brooklyn,0,2017
2195,2017-11-14,DOG,American Pit Bull Terrier/Pit Bull,,U,False,Brooklyn,11212,2017
2196,2017-11-11,DOG,Pit Bull,,U,False,Brooklyn,11233,2017
2197,2017-11-09,DOG,UNKNOWN,,U,False,Brooklyn,11207,2017
2198,2017-11-15,DOG,Cocker Spaniel,1Y,M,True,Brooklyn,11207,2017
